year,month,day,season_name,hour_24h,beehive_temperature_c,beehive_humidity_percent,beehive_weight_kg,beehive_sound_db,beehive_activity_0_10,co2_ppm,voc_level,pollen_level,latitude,longitude,beehive_sun_exposure
2024,December,07,summer,02:00,23.3,87,51.50,39,0,426,Low,Low,-35.0497,-58.4278,Sun
2024,December,07,summer,03:00,22.8,88,51.50,39,0,421,Low,Low,-35.0497,-58.4278,Sun
2024,December,07,summer,04:00,23.1,87,51.50,40,1,426,Low,Low,-35.0497,-58.4278,Sun
2024,December,07,summer,05:00,23.6,86,51.50,41,1,431,Low,Low,-35.0497,-58.4278,Sun
2024,December,07,summer,06:00,24.8,84,51.50,44,3,441,Low,Medium,-35.0497,-58.4278,Sun
2024,December,07,summer,07:00,26.3,82,51.60,47,4,451,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,07,summer,08:00,27.8,80,51.60,51,5,466,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,07,summer,09:00,29.3,77,51.70,54,6,481,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,07,summer,10:00,30.8,75,51.70,57,7,496,Medium,High,-35.0497,-58.4278,Sun
2024,December,07,summer,11:00,31.8,74,51.80,59,8,511,High,High,-35.0497,-58.4278,Sun
2024,December,07,summer,12:00,32.8,72,51.80,61,8,521,High,High,-35.0497,-58.4278,Sun
2024,December,07,summer,13:00,33.3,71,51.90,62,9,531,High,High,-35.0497,-58.4278,Sun
2024,December,07,summer,14:00,32.8,72,51.90,61,8,526,High,High,-35.0497,-58.4278,Sun
2024,December,07,summer,15:00,32.3,73,51.90,60,8,521,High,High,-35.0497,-58.4278,Sun
2024,December,07,summer,16:00,31.3,75,51.90,58,7,506,Medium,High,-35.0497,-58.4278,Sun
2024,December,07,summer,17:00,30.3,77,51.90,56,6,491,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,07,summer,18:00,28.8,79,51.80,53,5,476,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,07,summer,19:00,27.8,81,51.80,50,4,461,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,07,summer,20:00,26.8,82,51.70,47,3,451,Low,Medium,-35.0497,-58.4278,Sun
2024,December,07,summer,21:00,25.8,83,51.70,45,2,446,Low,Low,-35.0497,-58.4278,Sun
2024,December,07,summer,22:00,25.3,84,51.60,43,2,441,Low,Low,-35.0497,-58.4278,Sun
2024,December,07,summer,23:00,24.8,85,51.60,42,1,436,Low,Low,-35.0497,-58.4278,Sun
2024,December,08,summer,00:00,24.6,86,52.00,41,1,437,Low,Low,-35.0497,-58.4278,Sun
2024,December,08,summer,01:00,24.1,87,52.00,40,0,432,Low,Low,-35.0497,-58.4278,Sun
2024,December,08,summer,02:00,23.6,88,52.00,39,0,427,Low,Low,-35.0497,-58.4278,Sun
2024,December,08,summer,03:00,23.1,89,52.00,39,0,422,Low,Low,-35.0497,-58.4278,Sun
2024,December,08,summer,04:00,23.4,88,52.00,40,1,427,Low,Low,-35.0497,-58.4278,Sun
2024,December,08,summer,05:00,23.9,87,52.00,41,1,432,Low,Low,-35.0497,-58.4278,Sun
2024,December,08,summer,06:00,25.1,85,52.00,44,3,442,Low,Medium,-35.0497,-58.4278,Sun
2024,December,08,summer,07:00,26.6,83,52.10,47,4,452,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,08,summer,08:00,28.1,81,52.10,51,5,467,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,08,summer,09:00,29.6,78,52.20,54,6,482,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,08,summer,10:00,31.1,76,52.20,57,7,497,Medium,High,-35.0497,-58.4278,Sun
2024,December,08,summer,11:00,32.1,75,52.30,59,8,512,High,High,-35.0497,-58.4278,Sun
2024,December,08,summer,12:00,33.1,73,52.30,61,8,522,High,High,-35.0497,-58.4278,Sun
2024,December,08,summer,13:00,33.6,72,52.40,62,9,532,High,High,-35.0497,-58.4278,Sun
2024,December,08,summer,14:00,33.1,73,52.40,61,8,527,High,High,-35.0497,-58.4278,Sun
2024,December,08,summer,15:00,32.6,74,52.40,60,8,522,High,High,-35.0497,-58.4278,Sun
2024,December,08,summer,16:00,31.6,76,52.40,58,7,507,Medium,High,-35.0497,-58.4278,Sun
2024,December,08,summer,17:00,30.6,78,52.40,56,6,492,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,08,summer,18:00,29.1,80,52.30,53,5,477,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,08,summer,19:00,28.1,82,52.30,50,4,462,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,08,summer,20:00,27.1,83,52.20,47,3,452,Low,Medium,-35.0497,-58.4278,Sun
2024,December,08,summer,21:00,26.1,84,52.20,45,2,447,Low,Low,-35.0497,-58.4278,Sun
2024,December,08,summer,22:00,25.6,85,52.10,43,2,442,Low,Low,-35.0497,-58.4278,Sun
2024,December,08,summer,23:00,25.1,86,52.10,42,1,437,Low,Low,-35.0497,-58.4278,Sun
2024,December,09,summer,00:00,24.9,87,52.50,41,1,438,Low,Low,-35.0497,-58.4278,Sun
2024,December,09,summer,01:00,24.4,88,52.50,40,0,433,Low,Low,-35.0497,-58.4278,Sun
2024,December,09,summer,02:00,23.9,89,52.50,39,0,428,Low,Low,-35.0497,-58.4278,Sun
2024,December,09,summer,03:00,23.4,90,52.50,39,0,423,Low,Low,-35.0497,-58.4278,Sun
2024,December,09,summer,04:00,23.7,89,52.50,40,1,428,Low,Low,-35.0497,-58.4278,Sun
2024,December,09,summer,05:00,24.2,88,52.50,41,1,433,Low,Low,-35.0497,-58.4278,Sun
2024,December,09,summer,06:00,25.4,86,52.50,44,3,443,Low,Medium,-35.0497,-58.4278,Sun
2024,December,09,summer,07:00,26.9,84,52.60,47,4,453,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,09,summer,08:00,28.4,82,52.60,51,5,468,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,09,summer,09:00,29.9,79,52.70,54,6,483,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,09,summer,10:00,31.4,77,52.70,57,7,498,Medium,High,-35.0497,-58.4278,Sun
2024,December,09,summer,11:00,32.4,76,52.80,59,8,513,High,High,-35.0497,-58.4278,Sun
2024,December,09,summer,12:00,33.4,74,52.80,61,8,523,High,High,-35.0497,-58.4278,Sun
2024,December,09,summer,13:00,33.9,73,52.90,62,9,533,High,High,-35.0497,-58.4278,Sun
2024,December,09,summer,14:00,33.4,74,52.90,61,8,528,High,High,-35.0497,-58.4278,Sun
2024,December,09,summer,15:00,32.9,75,52.90,60,8,523,High,High,-35.0497,-58.4278,Sun
2024,December,09,summer,16:00,31.9,77,52.90,58,7,508,Medium,High,-35.0497,-58.4278,Sun
2024,December,09,summer,17:00,30.9,79,52.90,56,6,493,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,09,summer,18:00,29.4,81,52.80,53,5,478,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,09,summer,19:00,28.4,83,52.80,50,4,463,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,09,summer,20:00,27.4,84,52.70,47,3,453,Low,Medium,-35.0497,-58.4278,Sun
2024,December,09,summer,21:00,26.4,85,52.70,45,2,448,Low,Low,-35.0497,-58.4278,Sun
2024,December,09,summer,22:00,25.9,86,52.60,43,2,443,Low,Low,-35.0497,-58.4278,Sun
2024,December,09,summer,23:00,25.4,87,52.60,42,1,438,Low,Low,-35.0497,-58.4278,Sun
2024,December,10,summer,00:00,25.2,88,53.00,41,1,439,Low,Low,-35.0497,-58.4278,Sun
2024,December,10,summer,01:00,24.7,89,53.00,40,0,434,Low,Low,-35.0497,-58.4278,Sun
2024,December,10,summer,02:00,24.2,90,53.00,39,0,429,Low,Low,-35.0497,-58.4278,Sun
2024,December,10,summer,03:00,23.7,91,53.00,39,0,424,Low,Low,-35.0497,-58.4278,Sun
2024,December,10,summer,04:00,24.0,90,53.00,40,1,429,Low,Low,-35.0497,-58.4278,Sun
2024,December,10,summer,05:00,24.5,89,53.00,41,1,434,Low,Low,-35.0497,-58.4278,Sun
2024,December,10,summer,06:00,25.7,87,53.00,44,3,444,Low,Medium,-35.0497,-58.4278,Sun
2024,December,10,summer,07:00,27.2,85,53.10,47,4,454,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,10,summer,08:00,28.7,83,53.10,51,5,469,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,10,summer,09:00,30.2,80,53.20,54,6,484,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,10,summer,10:00,31.7,78,53.20,57,7,499,Medium,High,-35.0497,-58.4278,Sun
2024,December,10,summer,11:00,32.7,77,53.30,59,8,514,High,High,-35.0497,-58.4278,Sun
2024,December,10,summer,12:00,33.7,75,53.30,61,8,524,High,High,-35.0497,-58.4278,Sun
2024,December,10,summer,13:00,34.2,74,53.40,62,9,534,High,High,-35.0497,-58.4278,Sun
2024,December,10,summer,14:00,33.7,75,53.40,61,8,529,High,High,-35.0497,-58.4278,Sun
2024,December,10,summer,15:00,33.2,76,53.40,60,8,524,High,High,-35.0497,-58.4278,Sun
2024,December,10,summer,16:00,32.2,78,53.40,58,7,509,Medium,High,-35.0497,-58.4278,Sun
2024,December,10,summer,17:00,31.2,80,53.40,56,6,494,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,10,summer,18:00,29.7,82,53.30,53,5,479,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,10,summer,19:00,28.7,84,53.30,50,4,464,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,10,summer,20:00,27.7,85,53.20,47,3,454,Low,Medium,-35.0497,-58.4278,Sun
2024,December,10,summer,21:00,26.7,86,53.20,45,2,449,Low,Low,-35.0497,-58.4278,Sun
2024,December,10,summer,22:00,26.2,87,53.10,43,2,444,Low,Low,-35.0497,-58.4278,Sun
2024,December,10,summer,23:00,25.7,88,53.10,42,1,439,Low,Low,-35.0497,-58.4278,Sun
2024,December,11,summer,00:00,25.5,89,53.50,41,1,440,Low,Low,-35.0497,-58.4278,Sun
2024,December,11,summer,01:00,25.0,90,53.50,40,0,435,Low,Low,-35.0497,-58.4278,Sun
2024,December,11,summer,02:00,24.5,91,53.50,39,0,430,Low,Low,-35.0497,-58.4278,Sun
2024,December,11,summer,03:00,24.0,92,53.50,39,0,425,Low,Low,-35.0497,-58.4278,Sun
2024,December,11,summer,04:00,24.3,91,53.50,40,1,430,Low,Low,-35.0497,-58.4278,Sun
2024,December,11,summer,05:00,24.8,90,53.50,41,1,435,Low,Low,-35.0497,-58.4278,Sun
2024,December,11,summer,06:00,26.0,88,53.50,44,3,445,Low,Medium,-35.0497,-58.4278,Sun
2024,December,11,summer,07:00,27.5,86,53.60,47,4,455,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,11,summer,08:00,29.0,84,53.60,51,5,470,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,11,summer,09:00,30.5,81,53.70,54,6,485,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,11,summer,10:00,32.0,79,53.70,57,7,500,Medium,High,-35.0497,-58.4278,Sun
2024,December,11,summer,11:00,33.0,78,53.80,59,8,515,High,High,-35.0497,-58.4278,Sun
2024,December,11,summer,12:00,34.0,76,53.80,61,8,525,High,High,-35.0497,-58.4278,Sun
2024,December,11,summer,13:00,34.5,75,53.90,62,9,535,High,High,-35.0497,-58.4278,Sun
2024,December,11,summer,14:00,34.0,76,53.90,61,8,530,High,High,-35.0497,-58.4278,Sun
2024,December,11,summer,15:00,33.5,77,53.90,60,8,525,High,High,-35.0497,-58.4278,Sun
2024,December,11,summer,16:00,32.5,79,53.90,58,7,510,Medium,High,-35.0497,-58.4278,Sun
2024,December,11,summer,17:00,31.5,81,53.90,56,6,495,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,11,summer,18:00,30.0,83,53.80,53,5,480,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,11,summer,19:00,29.0,85,53.80,50,4,465,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,11,summer,20:00,28.0,86,53.70,47,3,455,Low,Medium,-35.0497,-58.4278,Sun
2024,December,11,summer,21:00,27.0,87,53.70,45,2,450,Low,Low,-35.0497,-58.4278,Sun
2024,December,11,summer,22:00,26.5,88,53.60,43,2,445,Low,Low,-35.0497,-58.4278,Sun
2024,December,11,summer,23:00,26.0,89,53.60,42,1,440,Low,Low,-35.0497,-58.4278,Sun
2024,December,12,summer,00:00,25.8,90,54.00,41,1,441,Low,Low,-35.0497,-58.4278,Sun
2024,December,12,summer,01:00,25.3,91,54.00,40,0,436,Low,Low,-35.0497,-58.4278,Sun
2024,December,12,summer,02:00,24.8,92,54.00,39,0,431,Low,Low,-35.0497,-58.4278,Sun
2024,December,12,summer,03:00,24.3,93,54.00,39,0,426,Low,Low,-35.0497,-58.4278,Sun
2024,December,12,summer,04:00,24.6,92,54.00,40,1,431,Low,Low,-35.0497,-58.4278,Sun
2024,December,12,summer,05:00,25.1,91,54.00,41,1,436,Low,Low,-35.0497,-58.4278,Sun
2024,December,12,summer,06:00,26.3,89,54.00,44,3,446,Low,Medium,-35.0497,-58.4278,Sun
2024,December,12,summer,07:00,27.8,87,54.10,47,4,456,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,12,summer,08:00,29.3,85,54.10,51,5,471,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,12,summer,09:00,30.8,82,54.20,54,6,486,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,12,summer,10:00,32.3,80,54.20,57,7,501,Medium,High,-35.0497,-58.4278,Sun
2024,December,12,summer,11:00,33.3,79,54.30,59,8,516,High,High,-35.0497,-58.4278,Sun
2024,December,12,summer,12:00,34.3,77,54.30,61,8,526,High,High,-35.0497,-58.4278,Sun
2024,December,12,summer,13:00,34.8,76,54.40,62,9,536,High,High,-35.0497,-58.4278,Sun
2024,December,12,summer,14:00,34.3,77,54.40,61,8,531,High,High,-35.0497,-58.4278,Sun
2024,December,12,summer,15:00,33.8,78,54.40,60,8,526,High,High,-35.0497,-58.4278,Sun
2024,December,12,summer,16:00,32.8,80,54.40,58,7,511,Medium,High,-35.0497,-58.4278,Sun
2024,December,12,summer,17:00,31.8,82,54.40,56,6,496,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,12,summer,18:00,30.3,84,54.30,53,5,481,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,12,summer,19:00,29.3,86,54.30,50,4,466,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,12,summer,20:00,28.3,87,54.20,47,3,456,Low,Medium,-35.0497,-58.4278,Sun
2024,December,12,summer,21:00,27.3,88,54.20,45,2,451,Low,Low,-35.0497,-58.4278,Sun
2024,December,12,summer,22:00,26.8,89,54.10,43,2,446,Low,Low,-35.0497,-58.4278,Sun
2024,December,12,summer,23:00,26.3,90,54.10,42,1,441,Low,Low,-35.0497,-58.4278,Sun
2024,December,13,summer,00:00,26.1,91,54.50,41,1,442,Low,Low,-35.0497,-58.4278,Sun
2024,December,13,summer,01:00,25.6,92,54.50,40,0,437,Low,Low,-35.0497,-58.4278,Sun
2024,December,13,summer,02:00,25.1,93,54.50,39,0,432,Low,Low,-35.0497,-58.4278,Sun
2024,December,13,summer,03:00,24.6,94,54.50,39,0,427,Low,Low,-35.0497,-58.4278,Sun
2024,December,13,summer,04:00,24.9,93,54.50,40,1,427,Low,Low,-35.0497,-58.4278,Sun
2024,December,13,summer,05:00,25.4,92,54.50,41,1,432,Low,Low,-35.0497,-58.4278,Sun
2024,December,13,summer,06:00,26.6,90,54.50,44,3,442,Low,Medium,-35.0497,-58.4278,Sun
2024,December,13,summer,07:00,28.1,88,54.60,47,4,452,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,13,summer,08:00,29.6,86,54.60,51,5,467,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,13,summer,09:00,31.1,83,54.70,54,6,482,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,13,summer,10:00,32.6,81,54.70,57,7,497,Medium,High,-35.0497,-58.4278,Sun
2024,December,13,summer,11:00,33.6,80,54.80,59,8,512,High,High,-35.0497,-58.4278,Sun
2024,December,13,summer,12:00,34.6,78,54.80,61,8,522,High,High,-35.0497,-58.4278,Sun
2024,December,13,summer,13:00,35.1,77,54.90,62,9,532,High,High,-35.0497,-58.4278,Sun
2024,December,13,summer,14:00,34.6,78,54.90,61,8,527,High,High,-35.0497,-58.4278,Sun
2024,December,13,summer,15:00,34.1,79,54.90,60,8,522,High,High,-35.0497,-58.4278,Sun
2024,December,13,summer,16:00,33.1,81,54.90,58,7,507,Medium,High,-35.0497,-58.4278,Sun
2024,December,13,summer,17:00,32.1,83,54.90,56,6,492,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,13,summer,18:00,30.6,85,54.80,53,5,477,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,13,summer,19:00,29.6,87,54.80,50,4,462,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,13,summer,20:00,28.6,88,54.70,47,3,452,Low,Medium,-35.0497,-58.4278,Sun
2024,December,13,summer,21:00,27.6,89,54.70,45,2,447,Low,Low,-35.0497,-58.4278,Sun
2024,December,13,summer,22:00,27.1,90,54.60,43,2,442,Low,Low,-35.0497,-58.4278,Sun
2024,December,13,summer,23:00,26.6,91,54.60,42,1,437,Low,Low,-35.0497,-58.4278,Sun
2024,December,14,summer,00:00,26.4,92,55.00,41,1,438,Low,Low,-35.0497,-58.4278,Sun
2024,December,14,summer,01:00,25.9,93,55.00,40,0,433,Low,Low,-35.0497,-58.4278,Sun
2024,December,14,summer,02:00,25.4,94,55.00,39,0,428,Low,Low,-35.0497,-58.4278,Sun
2024,December,14,summer,03:00,24.9,95,55.00,39,0,423,Low,Low,-35.0497,-58.4278,Sun
2024,December,14,summer,04:00,25.2,94,55.00,40,1,428,Low,Low,-35.0497,-58.4278,Sun
2024,December,14,summer,05:00,25.7,93,55.00,41,1,433,Low,Low,-35.0497,-58.4278,Sun
2024,December,14,summer,06:00,26.9,91,55.00,44,3,443,Low,Medium,-35.0497,-58.4278,Sun
2024,December,14,summer,07:00,28.4,89,55.10,47,4,453,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,14,summer,08:00,29.9,87,55.10,51,5,468,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,14,summer,09:00,31.4,84,55.20,54,6,483,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,14,summer,10:00,32.9,82,55.20,57,7,498,Medium,High,-35.0497,-58.4278,Sun
2024,December,14,summer,11:00,33.9,81,55.30,59,8,513,High,High,-35.0497,-58.4278,Sun
2024,December,14,summer,12:00,34.9,79,55.30,61,8,523,High,High,-35.0497,-58.4278,Sun
2024,December,14,summer,13:00,35.4,78,55.40,62,9,533,High,High,-35.0497,-58.4278,Sun
2024,December,14,summer,14:00,34.9,79,55.40,61,8,528,High,High,-35.0497,-58.4278,Sun
2024,December,14,summer,15:00,34.4,80,55.40,60,8,523,High,High,-35.0497,-58.4278,Sun
2024,December,14,summer,16:00,33.4,82,55.40,58,7,508,Medium,High,-35.0497,-58.4278,Sun
2024,December,14,summer,17:00,32.4,84,55.40,56,6,493,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,14,summer,18:00,30.9,86,55.30,53,5,478,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,14,summer,19:00,29.9,88,55.30,50,4,463,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,14,summer,20:00,28.9,89,55.20,47,3,453,Low,Medium,-35.0497,-58.4278,Sun
2024,December,14,summer,21:00,27.9,90,55.20,45,2,448,Low,Low,-35.0497,-58.4278,Sun
2024,December,14,summer,22:00,27.4,91,55.10,43,2,443,Low,Low,-35.0497,-58.4278,Sun
2024,December,14,summer,23:00,26.9,92,55.10,42,1,438,Low,Low,-35.0497,-58.4278,Sun
2024,December,15,summer,00:00,26.7,93,55.50,41,1,439,Low,Low,-35.0497,-58.4278,Sun
2024,December,15,summer,01:00,26.2,94,55.50,40,0,434,Low,Low,-35.0497,-58.4278,Sun
2024,December,15,summer,02:00,25.7,95,55.50,39,0,429,Low,Low,-35.0497,-58.4278,Sun
2024,December,15,summer,03:00,25.2,96,55.50,39,0,424,Low,Low,-35.0497,-58.4278,Sun
2024,December,15,summer,04:00,25.5,95,55.50,40,1,424,Low,Low,-35.0497,-58.4278,Sun
2024,December,15,summer,05:00,26.0,94,55.50,41,1,429,Low,Low,-35.0497,-58.4278,Sun
2024,December,15,summer,06:00,27.2,92,55.50,44,3,439,Low,Medium,-35.0497,-58.4278,Sun
2024,December,15,summer,07:00,28.7,90,55.60,47,4,449,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,15,summer,08:00,30.2,88,55.60,51,5,464,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,15,summer,09:00,31.7,85,55.70,54,6,479,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,15,summer,10:00,33.2,83,55.70,57,7,494,Medium,High,-35.0497,-58.4278,Sun
2024,December,15,summer,11:00,34.2,82,55.80,59,8,509,High,High,-35.0497,-58.4278,Sun
2024,December,15,summer,12:00,35.2,80,55.80,61,8,519,High,High,-35.0497,-58.4278,Sun
2024,December,15,summer,13:00,35.7,79,55.90,62,9,529,High,High,-35.0497,-58.4278,Sun
2024,December,15,summer,14:00,35.2,80,55.90,61,8,524,High,High,-35.0497,-58.4278,Sun
2024,December,15,summer,15:00,34.7,81,55.90,60,8,519,High,High,-35.0497,-58.4278,Sun
2024,December,15,summer,16:00,33.7,83,55.90,58,7,504,Medium,High,-35.0497,-58.4278,Sun
2024,December,15,summer,17:00,32.7,85,55.90,56,6,489,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,15,summer,18:00,31.2,87,55.80,53,5,474,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,15,summer,19:00,30.2,89,55.80,50,4,459,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,15,summer,20:00,29.2,90,55.70,47,3,449,Low,Medium,-35.0497,-58.4278,Sun
2024,December,15,summer,21:00,28.2,91,55.70,45,2,444,Low,Low,-35.0497,-58.4278,Sun
2024,December,15,summer,22:00,27.7,92,55.60,43,2,439,Low,Low,-35.0497,-58.4278,Sun
2024,December,15,summer,23:00,27.2,93,55.60,42,1,434,Low,Low,-35.0497,-58.4278,Sun
2024,December,16,summer,00:00,27.0,94,56.00,41,1,435,Low,Low,-35.0497,-58.4278,Sun
2024,December,16,summer,01:00,26.5,95,56.00,40,0,430,Low,Low,-35.0497,-58.4278,Sun
2024,December,16,summer,02:00,26.0,96,56.00,39,0,425,Low,Low,-35.0497,-58.4278,Sun
2024,December,16,summer,03:00,25.5,97,56.00,39,0,420,Low,Low,-35.0497,-58.4278,Sun
2024,December,16,summer,04:00,25.8,96,56.00,40,1,425,Low,Low,-35.0497,-58.4278,Sun
2024,December,16,summer,05:00,26.3,95,56.00,41,1,430,Low,Low,-35.0497,-58.4278,Sun
2024,December,16,summer,06:00,27.5,93,56.00,44,3,440,Low,Medium,-35.0497,-58.4278,Sun
2024,December,16,summer,07:00,29.0,91,56.10,47,4,450,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,16,summer,08:00,30.5,89,56.10,51,5,465,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,16,summer,09:00,32.0,86,56.20,54,6,480,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,16,summer,10:00,33.5,84,56.20,57,7,495,Medium,High,-35.0497,-58.4278,Sun
2024,December,16,summer,11:00,34.5,83,56.30,59,8,510,High,High,-35.0497,-58.4278,Sun
2024,December,16,summer,12:00,35.5,81,56.30,61,8,520,High,High,-35.0497,-58.4278,Sun
2024,December,16,summer,13:00,36.0,80,56.40,62,9,530,High,High,-35.0497,-58.4278,Sun
2024,December,16,summer,14:00,35.5,81,56.40,61,8,525,High,High,-35.0497,-58.4278,Sun
2024,December,16,summer,15:00,35.0,82,56.40,60,8,520,High,High,-35.0497,-58.4278,Sun
2024,December,16,summer,16:00,34.0,84,56.40,58,7,505,Medium,High,-35.0497,-58.4278,Sun
2024,December,16,summer,17:00,33.0,86,56.40,56,6,490,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,16,summer,18:00,31.5,88,56.30,53,5,475,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,16,summer,19:00,30.5,90,56.30,50,4,460,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,16,summer,20:00,29.5,91,56.20,47,3,450,Low,Medium,-35.0497,-58.4278,Sun
2024,December,16,summer,21:00,28.5,92,56.20,45,2,445,Low,Low,-35.0497,-58.4278,Sun
2024,December,16,summer,22:00,28.0,93,56.10,43,2,440,Low,Low,-35.0497,-58.4278,Sun
2024,December,16,summer,23:00,27.5,94,56.10,42,1,435,Low,Low,-35.0497,-58.4278,Sun
2024,December,17,summer,00:00,27.3,95,56.50,41,1,436,Low,Low,-35.0497,-58.4278,Sun
2024,December,17,summer,01:00,26.8,96,56.50,40,0,431,Low,Low,-35.0497,-58.4278,Sun
2024,December,17,summer,02:00,26.3,97,56.50,39,0,426,Low,Low,-35.0497,-58.4278,Sun
2024,December,17,summer,03:00,25.8,98,56.50,39,0,421,Low,Low,-35.0497,-58.4278,Sun
2024,December,17,summer,04:00,26.1,97,56.50,40,1,421,Low,Low,-35.0497,-58.4278,Sun
2024,December,17,summer,05:00,26.6,96,56.50,41,1,426,Low,Low,-35.0497,-58.4278,Sun
2024,December,17,summer,06:00,27.8,94,56.50,44,3,436,Low,Medium,-35.0497,-58.4278,Sun
2024,December,17,summer,07:00,29.3,92,56.60,47,4,446,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,17,summer,08:00,30.8,90,56.60,51,5,461,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,17,summer,09:00,32.3,87,56.70,54,6,476,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,17,summer,10:00,33.8,85,56.70,57,7,491,Medium,High,-35.0497,-58.4278,Sun
2024,December,17,summer,11:00,34.8,84,56.80,59,8,506,High,High,-35.0497,-58.4278,Sun
2024,December,17,summer,12:00,35.8,82,56.80,61,8,516,High,High,-35.0497,-58.4278,Sun
2024,December,17,summer,13:00,36.3,81,56.90,62,9,526,High,High,-35.0497,-58.4278,Sun
2024,December,17,summer,14:00,35.8,82,56.90,61,8,521,High,High,-35.0497,-58.4278,Sun
2024,December,17,summer,15:00,35.3,83,56.90,60,8,516,High,High,-35.0497,-58.4278,Sun
2024,December,17,summer,16:00,34.3,85,56.90,58,7,501,Medium,High,-35.0497,-58.4278,Sun
2024,December,17,summer,17:00,33.3,87,56.90,56,6,486,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,17,summer,18:00,31.8,89,56.80,53,5,471,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,17,summer,19:00,30.8,91,56.80,50,4,456,Medium,Medium,-35.0497,-58.4278,Sun
2024,December,17,summer,20:00,29.8,92,56.70,47,3,446,Low,Medium,-35.0497,-58.4278,Sun
2024,December,17,summer,21:00,28.8,93,56.70,45,2,441,Low,Low,-35.0497,-58.4278,Sun
2024,December,17,summer,22:00,28.3,94,56.60,43,2,436,Low,Low,-35.0497,-58.4278,Sun
2024,December,17,summer,23:00,27.8,95,56.60,42,1,431,Low,Low,-35.0497,-58.4278,Sun
